@relation energy-efficiency-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute y1 numeric

@data
0.777778,0.166667,0.428571,0.111111,1,0.333333,0.625,0.8,22
0.777778,0.166667,0.428571,0.111111,1,0.666667,0.625,0.8,22
0.777778,0.166667,0.428571,0.111111,1,1,0.625,0.8,23
0.666667,0.25,0.285714,0.333333,1,0,0.625,0.8,19
0.666667,0.25,0.285714,0.333333,1,0.333333,0.625,0.8,18
0.666667,0.25,0.285714,0.333333,1,0.666667,0.625,0.8,19
0.666667,0.25,0.285714,0.333333,1,1,0.625,0.8,20
0.555556,0.333333,0.428571,0.333333,1,0,0.625,0.8,16
0.555556,0.333333,0.428571,0.333333,1,0.333333,0.625,0.8,15
0.555556,0.333333,0.428571,0.333333,1,0.666667,0.625,0.8,15
0.555556,0.333333,0.428571,0.333333,1,1,0.625,0.8,16
0.472222,0.416667,0.571429,0.333333,1,0,0.625,0.8,30
0.472222,0.416667,0.571429,0.333333,1,0.333333,0.625,0.8,29
0.472222,0.416667,0.571429,0.333333,1,0.666667,0.625,0.8,28
0.472222,0.416667,0.571429,0.333333,1,1,0.625,0.8,30
0.388889,0.5,1,0.111111,1,0,0.625,0.8,27
0.388889,0.5,1,0.111111,1,0.333333,0.625,0.8,26
0.388889,0.5,1,0.111111,1,0.666667,0.625,0.8,27
0.388889,0.5,1,0.111111,1,1,0.625,0.8,26
0.333333,0.583333,0,1,0,0,0.625,0.8,3
0.333333,0.583333,0,1,0,0.333333,0.625,0.8,3
0.333333,0.583333,0,1,0,0.666667,0.625,0.8,3
0.333333,0.583333,0,1,0,1,0.625,0.8,3
0.25,0.666667,0.142857,1,0,0,0.625,0.8,3
0.25,0.666667,0.142857,1,0,0.333333,0.625,0.8,3
0.25,0.666667,0.142857,1,0,0.666667,0.625,0.8,3
0.25,0.666667,0.142857,1,0,1,0.625,0.8,3
0.194444,0.75,0.285714,1,0,0,0.625,0.8,4
0.194444,0.75,0.285714,1,0,0.333333,0.625,0.8,4
0.194444,0.75,0.285714,1,0,0.666667,0.625,0.8,4
0.194444,0.75,0.285714,1,0,1,0.625,0.8,4
0.111111,0.833333,0.428571,1,0,0,0.625,0.8,4
0.111111,0.833333,0.428571,1,0,0.333333,0.625,0.8,4
0.111111,0.833333,0.428571,1,0,0.666667,0.625,0.8,4
0.111111,0.833333,0.428571,1,0,1,0.625,0.8,4
0.055556,0.916667,0.571429,1,0,0,0.625,0.8,8
0.055556,0.916667,0.571429,1,0,0.333333,0.625,0.8,8
0.055556,0.916667,0.571429,1,0,0.666667,0.625,0.8,8
0.055556,0.916667,0.571429,1,0,1,0.625,0.8,8
0,1,0.714286,1,0,0,0.625,0.8,5
0,1,0.714286,1,0,0.333333,0.625,0.8,6
0,1,0.714286,1,0,0.666667,0.625,0.8,6
0,1,0.714286,1,0,1,0.625,0.8,6
1,0,0.285714,0,1,0,0.625,1,19
1,0,0.285714,0,1,0.333333,0.625,1,19
1,0,0.285714,0,1,0.666667,0.625,1,18
1,0,0.285714,0,1,1,0.625,1,19
0.777778,0.166667,0.428571,0.111111,1,0,0.625,1,23
0.777778,0.166667,0.428571,0.111111,1,0.333333,0.625,1,22
0.777778,0.166667,0.428571,0.111111,1,0.666667,0.625,1,22
0.777778,0.166667,0.428571,0.111111,1,1,0.625,1,22
0.666667,0.25,0.285714,0.333333,1,0,0.625,1,20
0.666667,0.25,0.285714,0.333333,1,0.333333,0.625,1,19
0.666667,0.25,0.285714,0.333333,1,0.666667,0.625,1,18
0.666667,0.25,0.285714,0.333333,1,1,0.625,1,19
0.555556,0.333333,0.428571,0.333333,1,0,0.625,1,16
0.555556,0.333333,0.428571,0.333333,1,0.333333,0.625,1,15
0.555556,0.333333,0.428571,0.333333,1,0.666667,0.625,1,15
0.555556,0.333333,0.428571,0.333333,1,1,0.625,1,15
0.472222,0.416667,0.571429,0.333333,1,0,0.625,1,30
0.472222,0.416667,0.571429,0.333333,1,0.333333,0.625,1,30
0.472222,0.416667,0.571429,0.333333,1,0.666667,0.625,1,29
0.472222,0.416667,0.571429,0.333333,1,1,0.625,1,29
0.388889,0.5,1,0.111111,1,0,0.625,1,26
0.388889,0.5,1,0.111111,1,0.333333,0.625,1,27
0.388889,0.5,1,0.111111,1,0.666667,0.625,1,26
0.388889,0.5,1,0.111111,1,1,0.625,1,27
0.333333,0.583333,0,1,0,0,0.625,1,3
0.333333,0.583333,0,1,0,0.333333,0.625,1,3
0.333333,0.583333,0,1,0,0.666667,0.625,1,3
0.333333,0.583333,0,1,0,1,0.625,1,3
0.25,0.666667,0.142857,1,0,0,0.625,1,3
0.25,0.666667,0.142857,1,0,0.333333,0.625,1,3
0.25,0.666667,0.142857,1,0,0.666667,0.625,1,3
0.25,0.666667,0.142857,1,0,1,0.625,1,3
0.194444,0.75,0.285714,1,0,0,0.625,1,3
0.194444,0.75,0.285714,1,0,0.333333,0.625,1,3
0.194444,0.75,0.285714,1,0,0.666667,0.625,1,3
0.194444,0.75,0.285714,1,0,1,0.625,1,3
0.111111,0.833333,0.428571,1,0,0,0.625,1,4
0.111111,0.833333,0.428571,1,0,0.333333,0.625,1,4
0.111111,0.833333,0.428571,1,0,0.666667,0.625,1,4
0.111111,0.833333,0.428571,1,0,1,0.625,1,4
0.055556,0.916667,0.571429,1,0,0,0.625,1,8
0.055556,0.916667,0.571429,1,0,0.333333,0.625,1,8
0.055556,0.916667,0.571429,1,0,0.666667,0.625,1,8
0.055556,0.916667,0.571429,1,0,1,0.625,1,8
0,1,0.714286,1,0,0,0.625,1,5
0,1,0.714286,1,0,0.333333,0.625,1,5
0,1,0.714286,1,0,0.666667,0.625,1,5
0,1,0.714286,1,0,1,0.625,1,5
1,0,0.285714,0,1,0,1,0.2,22
1,0,0.285714,0,1,0.333333,1,0.2,22
1,0,0.285714,0,1,0.666667,1,0.2,22
1,0,0.285714,0,1,1,1,0.2,23
0.777778,0.166667,0.428571,0.111111,1,0,1,0.2,26
0.777778,0.166667,0.428571,0.111111,1,0.333333,1,0.2,27
0.777778,0.166667,0.428571,0.111111,1,0.666667,1,0.2,27
0.777778,0.166667,0.428571,0.111111,1,1,1,0.2,26
0.666667,0.25,0.285714,0.333333,1,0,1,0.2,22
0.666667,0.25,0.285714,0.333333,1,0.333333,1,0.2,22
0.666667,0.25,0.285714,0.333333,1,0.666667,1,0.2,22
0.666667,0.25,0.285714,0.333333,1,1,1,0.2,21
0.555556,0.333333,0.428571,0.333333,1,0,1,0.2,19
0.555556,0.333333,0.428571,0.333333,1,0.333333,1,0.2,20
0.555556,0.333333,0.428571,0.333333,1,0.666667,1,0.2,20
0.555556,0.333333,0.428571,0.333333,1,1,1,0.2,19
0.472222,0.416667,0.571429,0.333333,1,0,1,0.2,31
0.472222,0.416667,0.571429,0.333333,1,0.333333,1,0.2,33
0.472222,0.416667,0.571429,0.333333,1,0.666667,1,0.2,32
0.472222,0.416667,0.571429,0.333333,1,1,1,0.2,32
0.388889,0.5,1,0.111111,1,0,1,0.2,31
0.388889,0.5,1,0.111111,1,0.333333,1,0.2,30
0.388889,0.5,1,0.111111,1,0.666667,1,0.2,31
0.388889,0.5,1,0.111111,1,1,1,0.2,30
0.333333,0.583333,0,1,0,0,1,0.2,6
0.333333,0.583333,0,1,0,0.333333,1,0.2,6
0.333333,0.583333,0,1,0,0.666667,1,0.2,5
0.333333,0.583333,0,1,0,1,1,0.2,6
0.25,0.666667,0.142857,1,0,0,1,0.2,6
0.25,0.666667,0.142857,1,0,0.333333,1,0.2,6
0.25,0.666667,0.142857,1,0,0.666667,1,0.2,5
0.25,0.666667,0.142857,1,0,1,1,0.2,6
0.194444,0.75,0.285714,1,0,0,1,0.2,6
0.194444,0.75,0.285714,1,0,0.333333,1,0.2,6
0.194444,0.75,0.285714,1,0,0.666667,1,0.2,5
0.194444,0.75,0.285714,1,0,1,1,0.2,5
0.111111,0.833333,0.428571,1,0,0,1,0.2,6
0.111111,0.833333,0.428571,1,0,0.333333,1,0.2,6
0.111111,0.833333,0.428571,1,0,0.666667,1,0.2,6
0.111111,0.833333,0.428571,1,0,1,1,0.2,6
0.055556,0.916667,0.571429,1,0,0,1,0.2,11
0.055556,0.916667,0.571429,1,0,0.333333,1,0.2,10
0.055556,0.916667,0.571429,1,0,0.666667,1,0.2,10
0.055556,0.916667,0.571429,1,0,1,1,0.2,10
0,1,0.714286,1,0,0,1,0.2,6
0,1,0.714286,1,0,0.333333,1,0.2,8
0,1,0.714286,1,0,0.666667,1,0.2,8
0,1,0.714286,1,0,1,1,0.2,8
1,0,0.285714,0,1,0,1,0.4,23
1,0,0.285714,0,1,0.333333,1,0.4,23
1,0,0.285714,0,1,0.666667,1,0.4,22
1,0,0.285714,0,1,1,1,0.4,23
0.777778,0.166667,0.428571,0.111111,1,0,1,0.4,26
0.777778,0.166667,0.428571,0.111111,1,0.333333,1,0.4,27
0.777778,0.166667,0.428571,0.111111,1,0.666667,1,0.4,26
0.777778,0.166667,0.428571,0.111111,1,1,1,0.4,26
0.666667,0.25,0.285714,0.333333,1,0,1,0.4,22
0.666667,0.25,0.285714,0.333333,1,0.333333,1,0.4,23
0.666667,0.25,0.285714,0.333333,1,0.666667,1,0.4,22
0.666667,0.25,0.285714,0.333333,1,1,1,0.4,22
0.555556,0.333333,0.428571,0.333333,1,0,1,0.4,19
0.555556,0.333333,0.428571,0.333333,1,0.333333,1,0.4,19
0.555556,0.333333,0.428571,0.333333,1,0.666667,1,0.4,19
0.555556,0.333333,0.428571,0.333333,1,1,1,0.4,18
0.472222,0.416667,0.571429,0.333333,1,0,1,0.4,32
0.472222,0.416667,0.571429,0.333333,1,0.333333,1,0.4,33
0.472222,0.416667,0.571429,0.333333,1,0.666667,1,0.4,33
0.472222,0.416667,0.571429,0.333333,1,1,1,0.4,32
0.388889,0.5,1,0.111111,1,0,1,0.4,31
0.388889,0.5,1,0.111111,1,0.333333,1,0.4,30
0.388889,0.5,1,0.111111,1,0.666667,1,0.4,31
0.388889,0.5,1,0.111111,1,1,1,0.4,30
0.333333,0.583333,0,1,0,0,1,0.4,6
0.333333,0.583333,0,1,0,0.333333,1,0.4,5
0.333333,0.583333,0,1,0,0.666667,1,0.4,5
0.333333,0.583333,0,1,0,1,1,0.4,5
0.25,0.666667,0.142857,1,0,0,1,0.4,6
0.25,0.666667,0.142857,1,0,0.333333,1,0.4,6
0.25,0.666667,0.142857,1,0,0.666667,1,0.4,5
0.25,0.666667,0.142857,1,0,1,1,0.4,6
0.194444,0.75,0.285714,1,0,0,1,0.4,6
0.194444,0.75,0.285714,1,0,0.333333,1,0.4,6
0.194444,0.75,0.285714,1,0,0.666667,1,0.4,5
0.194444,0.75,0.285714,1,0,1,1,0.4,6
0.111111,0.833333,0.428571,1,0,0,1,0.4,6
0.111111,0.833333,0.428571,1,0,0.333333,1,0.4,6
0.111111,0.833333,0.428571,1,0,0.666667,1,0.4,6
0.111111,0.833333,0.428571,1,0,1,1,0.4,6
0.055556,0.916667,0.571429,1,0,0,1,0.4,10
0.055556,0.916667,0.571429,1,0,0.333333,1,0.4,10
0.055556,0.916667,0.571429,1,0,0.666667,1,0.4,10
0.055556,0.916667,0.571429,1,0,1,1,0.4,10
0,1,0.714286,1,0,0,1,0.4,8
0,1,0.714286,1,0,0.333333,1,0.4,8
0,1,0.714286,1,0,0.666667,1,0.4,8
0,1,0.714286,1,0,1,1,0.4,8
1,0,0.285714,0,1,0,1,0.6,23
1,0,0.285714,0,1,0.333333,1,0.6,23
1,0,0.285714,0,1,0.666667,1,0.6,22
1,0,0.285714,0,1,1,1,0.6,23
0.777778,0.166667,0.428571,0.111111,1,0,1,0.6,24
0.777778,0.166667,0.428571,0.111111,1,0.333333,1,0.6,25
0.777778,0.166667,0.428571,0.111111,1,0.666667,1,0.6,25
0.777778,0.166667,0.428571,0.111111,1,1,1,0.6,24
0.666667,0.25,0.285714,0.333333,1,0,1,0.6,21
0.666667,0.25,0.285714,0.333333,1,0.333333,1,0.6,22
0.666667,0.25,0.285714,0.333333,1,0.666667,1,0.6,22
0.666667,0.25,0.285714,0.333333,1,1,1,0.6,22
0.555556,0.333333,0.428571,0.333333,1,0,1,0.6,19
0.555556,0.333333,0.428571,0.333333,1,0.333333,1,0.6,20
0.555556,0.333333,0.428571,0.333333,1,0.666667,1,0.6,19
0.555556,0.333333,0.428571,0.333333,1,1,1,0.6,19
0.472222,0.416667,0.571429,0.333333,1,0,1,0.6,31
0.472222,0.416667,0.571429,0.333333,1,0.333333,1,0.6,31
0.472222,0.416667,0.571429,0.333333,1,0.666667,1,0.6,32
0.472222,0.416667,0.571429,0.333333,1,1,1,0.6,32
0.388889,0.5,1,0.111111,1,0,1,0.6,29
0.388889,0.5,1,0.111111,1,0.333333,1,0.6,30
0.388889,0.5,1,0.111111,1,0.666667,1,0.6,29
0.388889,0.5,1,0.111111,1,1,1,0.6,30
0.333333,0.583333,0,1,0,0,1,0.6,5
0.333333,0.583333,0,1,0,0.333333,1,0.6,5
0.333333,0.583333,0,1,0,0.666667,1,0.6,5
0.333333,0.583333,0,1,0,1,1,0.6,5
0.25,0.666667,0.142857,1,0,0,1,0.6,5
0.25,0.666667,0.142857,1,0,0.333333,1,0.6,5
0.25,0.666667,0.142857,1,0,0.666667,1,0.6,5
0.25,0.666667,0.142857,1,0,1,1,0.6,5
0.194444,0.75,0.285714,1,0,0,1,0.6,5
0.194444,0.75,0.285714,1,0,0.333333,1,0.6,6
0.194444,0.75,0.285714,1,0,0.666667,1,0.6,5
0.194444,0.75,0.285714,1,0,1,1,0.6,5
0.111111,0.833333,0.428571,1,0,0,1,0.6,6
0.111111,0.833333,0.428571,1,0,0.333333,1,0.6,6
0.111111,0.833333,0.428571,1,0,0.666667,1,0.6,6
0.111111,0.833333,0.428571,1,0,1,1,0.6,6
0.055556,0.916667,0.571429,1,0,0,1,0.6,9
0.055556,0.916667,0.571429,1,0,0.333333,1,0.6,10
0.055556,0.916667,0.571429,1,0,0.666667,1,0.6,9
0.055556,0.916667,0.571429,1,0,1,1,0.6,9
0,1,0.714286,1,0,0,1,0.6,7
0,1,0.714286,1,0,0.333333,1,0.6,7
0,1,0.714286,1,0,0.666667,1,0.6,8
0,1,0.714286,1,0,1,1,0.6,8
1,0,0.285714,0,1,0,1,0.8,23
1,0,0.285714,0,1,0.333333,1,0.8,23
1,0,0.285714,0,1,0.666667,1,0.8,22
1,0,0.285714,0,1,1,1,0.8,23
0.777778,0.166667,0.428571,0.111111,1,0,1,0.8,26
0.777778,0.166667,0.428571,0.111111,1,0.333333,1,0.8,26
0.777778,0.166667,0.428571,0.111111,1,0.666667,1,0.8,25
0.777778,0.166667,0.428571,0.111111,1,1,1,0.8,27
0.666667,0.25,0.285714,0.333333,1,0,1,0.8,22
0.666667,0.25,0.285714,0.333333,1,0.333333,1,0.8,22
0.666667,0.25,0.285714,0.333333,1,0.666667,1,0.8,22
0.666667,0.25,0.285714,0.333333,1,1,1,0.8,23
0.555556,0.333333,0.428571,0.333333,1,0,1,0.8,19
0.555556,0.333333,0.428571,0.333333,1,0.333333,1,0.8,18
0.555556,0.333333,0.428571,0.333333,1,0.666667,1,0.8,19
0.555556,0.333333,0.428571,0.333333,1,1,1,0.8,20
0.472222,0.416667,0.571429,0.333333,1,0,1,0.8,33
0.472222,0.416667,0.571429,0.333333,1,0.333333,1,0.8,32
0.472222,0.416667,0.571429,0.333333,1,0.666667,1,0.8,31
0.472222,0.416667,0.571429,0.333333,1,1,1,0.8,33
0.388889,0.5,1,0.111111,1,0,1,0.8,31
0.388889,0.5,1,0.111111,1,0.333333,1,0.8,30
0.388889,0.5,1,0.111111,1,0.666667,1,0.8,31
0.388889,0.5,1,0.111111,1,1,1,0.8,30
0.333333,0.583333,0,1,0,0,1,0.8,5
0.333333,0.583333,0,1,0,0.333333,1,0.8,5
0.333333,0.583333,0,1,0,0.666667,1,0.8,5
0.333333,0.583333,0,1,0,1,1,0.8,5
0.25,0.666667,0.142857,1,0,0,1,0.8,6
0.25,0.666667,0.142857,1,0,0.333333,1,0.8,6
0.25,0.666667,0.142857,1,0,0.666667,1,0.8,5
0.25,0.666667,0.142857,1,0,1,1,0.8,6
0.194444,0.75,0.285714,1,0,0,1,0.8,6
0.194444,0.75,0.285714,1,0,0.333333,1,0.8,6
0.194444,0.75,0.285714,1,0,0.666667,1,0.8,6
0.194444,0.75,0.285714,1,0,1,1,0.8,6
0.111111,0.833333,0.428571,1,0,0,1,0.8,6
0.111111,0.833333,0.428571,1,0,0.333333,1,0.8,6
0.111111,0.833333,0.428571,1,0,0.666667,1,0.8,6
0.111111,0.833333,0.428571,1,0,1,1,0.8,6
0.055556,0.916667,0.571429,1,0,0,1,0.8,10
0.055556,0.916667,0.571429,1,0,0.333333,1,0.8,10
0.055556,0.916667,0.571429,1,0,0.666667,1,0.8,10
0.055556,0.916667,0.571429,1,0,1,1,0.8,10
0,1,0.714286,1,0,0,1,0.8,7
0,1,0.714286,1,0,0.333333,1,0.8,8
0,1,0.714286,1,0,0.666667,1,0.8,8
0,1,0.714286,1,0,1,1,0.8,8
1,0,0.285714,0,1,0,1,1,23
1,0,0.285714,0,1,0.333333,1,1,23
1,0,0.285714,0,1,0.666667,1,1,22
1,0,0.285714,0,1,1,1,1,23
0.777778,0.166667,0.428571,0.111111,1,0,1,1,26
0.777778,0.166667,0.428571,0.111111,1,0.333333,1,1,25
0.777778,0.166667,0.428571,0.111111,1,0.666667,1,1,25
0.777778,0.166667,0.428571,0.111111,1,1,1,1,25
0.666667,0.25,0.285714,0.333333,1,0,1,1,22
0.666667,0.25,0.285714,0.333333,1,0.333333,1,1,22
0.666667,0.25,0.285714,0.333333,1,0.666667,1,1,21
0.666667,0.25,0.285714,0.333333,1,1,1,1,22
0.555556,0.333333,0.428571,0.333333,1,0,1,1,20
0.555556,0.333333,0.428571,0.333333,1,0.333333,1,1,20
0.555556,0.333333,0.428571,0.333333,1,0.666667,1,1,19
0.555556,0.333333,0.428571,0.333333,1,1,1,1,20
0.472222,0.416667,0.571429,0.333333,1,0,1,1,32
0.472222,0.416667,0.571429,0.333333,1,0.333333,1,1,32
0.472222,0.416667,0.571429,0.333333,1,0.666667,1,1,31
0.472222,0.416667,0.571429,0.333333,1,1,1,1,31
0.388889,0.5,1,0.111111,1,0,1,1,29
0.388889,0.5,1,0.111111,1,0.333333,1,1,30
0.388889,0.5,1,0.111111,1,0.666667,1,1,29
0.388889,0.5,1,0.111111,1,1,1,1,30
0.333333,0.583333,0,1,0,0,1,1,5
0.333333,0.583333,0,1,0,0.333333,1,1,5
0.333333,0.583333,0,1,0,0.666667,1,1,5
0.333333,0.583333,0,1,0,1,1,1,5
0.25,0.666667,0.142857,1,0,0,1,1,3
0.25,0.666667,0.142857,1,0,0.333333,1,1,4
0.25,0.666667,0.142857,1,0,0.666667,1,1,4
0.25,0.666667,0.142857,1,0,1,1,1,3
0.194444,0.75,0.285714,1,0,0,1,1,5
0.194444,0.75,0.285714,1,0,0.333333,1,1,5
0.194444,0.75,0.285714,1,0,0.666667,1,1,5
0.194444,0.75,0.285714,1,0,1,1,1,5
0.111111,0.833333,0.428571,1,0,0,1,1,6
0.111111,0.833333,0.428571,1,0,0.333333,1,1,6
0.111111,0.833333,0.428571,1,0,0.666667,1,1,6
0.111111,0.833333,0.428571,1,0,1,1,1,6
0.055556,0.916667,0.571429,1,0,0,1,1,9
0.055556,0.916667,0.571429,1,0,0.333333,1,1,9
0.055556,0.916667,0.571429,1,0,0.666667,1,1,9
0.055556,0.916667,0.571429,1,0,1,1,1,9
0,1,0.714286,1,0,0,1,1,8
0,1,0.714286,1,0,0.333333,1,1,7
0,1,0.714286,1,0,0.666667,1,1,7
0,1,0.714286,1,0,1,1,1,8
